x_rel,y_rel,z_rel,r_rel,b_rel,e_rel,x_meas,y_meas,z_meas,r_meas,b_meas,e_meas,x_err,y_err,z_err,r_err,b_meas,e_meas
-83.6939973949859,-136.16332938829623,17.48415483488526,160.78194283049265,-121.57733179507917,6.2429475841226445,1.143483545587742,-8.756099498143698,0.12946046458352756,1.143483545587742,-8.756099498143698,0.12946046458352756,-84.83748094057364,-127.40722989015254,17.354694370301733,151.9505446935999,-39.017641827067365,5.403012185017552
-42.02476836605604,-136.31169829651628,19.386894451643187,143.95420079032183,-107.13448121789975,7.739771893553085,2.304044073989644,-8.157655351050039,-0.6744132583079212,2.304044073989644,-8.157655351050039,-0.6744132583079212,-44.32881244004568,-128.15404294546624,20.06130770995111,135.4506254737633,-32.906256762334664,12.288641696612771
-83.0644556740973,-140.69426940842698,19.794861104025003,164.57951806629143,-120.55716718307853,6.907994759889529,1.8118193380717003,-8.349795275861396,-0.41645815870821146,1.8118193380717003,-8.349795275861396,-0.41645815870821146,-84.876275012169,-132.34447413256558,20.211319262733213,156.02526720133764,-42.79996568117534,9.698505718042696
-103.9230793311109,-135.07967303271585,19.02470568826392,171.48896148385427,-127.57275917631435,6.369411244560313,0.8284370650219444,-6.495837244160214,0.2310723500990859,0.8284370650219444,-6.495837244160214,0.2310723500990859,-104.75151639613284,-128.58383578855563,18.793633338164835,164.936434955537,-44.84065810728261,4.348478404594301
-105.23066500304776,-135.50683575875422,16.38755049524879,172.34891123986824,-127.8318731921017,5.456130037569655,1.1448884015344447,-5.706982874517138,1.0975753963253696,1.1448884015344447,-5.706982874517138,1.0975753963253696,-106.3755534045822,-129.79985288423708,15.289975098923419,166.42564400525703,-49.17550988363212,-5.222434231492358
-45.0470318076176,-147.5542020666727,17.902900905959335,155.3125606094291,-106.97698069862302,6.619206661745311,0.3558184988708035,-6.6689444734198275,-2.209134732971569,0.3558184988708035,-6.6689444734198275,-2.209134732971569,-45.4028503064884,-140.88525759325287,20.112035638930905,148.27823736819852,-20.031075111243794,24.922726704086713
-36.93785786877049,-152.47846025035716,17.43822467153005,157.8549266381889,-103.61754784129245,6.3424063959452255,0.264243958675479,-5.973599023276535,-2.5494698544994403,0.264243958675479,-5.973599023276535,-2.5494698544994403,-37.20210182744597,-146.50486122708062,19.987694526029493,151.35465689766366,-16.150392772115296,29.434479511094086
-47.27104783572997,-152.63871365533475,16.916783758277862,160.68387113387416,-107.20735520961418,6.043293702720769,0.29485828633892197,-5.6065862945722245,-2.712726099866047,0.29485828633892197,-5.6065862945722245,-2.712726099866047,-47.565906122068895,-147.03212736076253,19.62950985814391,154.44851756086788,-20.21784763527586,31.8321317723221
-94.68080643750136,-154.7371125636035,20.508528949243193,182.56130168203458,-121.4617005643218,6.45009520461567,0.47787238795262965,-5.720960767716491,-2.260853732237428,0.47787238795262965,-5.720960767716491,-2.260853732237428,-95.15867882545399,-149.016151795887,22.76938268148062,176.3912762587895,-36.236537852412354,27.945422806710532
-50.174121331657375,-155.142206656423,17.223760938935875,163.96098523279784,-107.92158570680428,6.0299276107604065,1.017467186833528,-5.797054797331953,-2.1276382906578135,1.017467186833528,-5.797054797331953,-2.1276382906578135,-51.1915885184909,-149.34515185909106,19.35139922959369,157.70255663646267,-27.876431553639534,25.90458766010182
